NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_ELASTIC_FIBER_ASSEMBLY	11		Rejected!	
GOBP_SNORNA_LOCALIZATION	6		Rejected!	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	114	65		
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	54	34		
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	38	20		
GOBP_DETERMINATION_OF_DORSAL_VENTRAL_ASYMMETRY	11		Rejected!	
GOBP_RESPONSE_TO_PAIN	29	16		
GOBP_BEHAVIORAL_RESPONSE_TO_PAIN	16		Rejected!	
GOBP_CLATHRIN_COAT_ASSEMBLY	18		Rejected!	
GOBP_VESICLE_DOCKING	57	34		
GOBP_VESICLE_FUSION_WITH_GOLGI_APPARATUS	9		Rejected!	
GOBP_ORGANELLE_FUSION	143	89		
GOBP_ORGANELLE_FISSION	496	259		
GOBP_LUNG_ALVEOLUS_DEVELOPMENT	44	32		
GOBP_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES	7		Rejected!	
GOBP_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES	15		Rejected!	
GOBP_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGE_ISOTYPES	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGA_ISOTYPES	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES	10		Rejected!	
GOBP_ORGANELLE_INHERITANCE	15		Rejected!	
GOBP_MITOCHONDRION_DISTRIBUTION	15		Rejected!	
GOBP_INTRACELLULAR_DISTRIBUTION_OF_MITOCHONDRIA	7		Rejected!	
GOBP_AXIAL_MESODERM_DEVELOPMENT	8		Rejected!	
GOBP_MESODERM_MORPHOGENESIS	75	41		
GOBP_MESODERMAL_CELL_DIFFERENTIATION	33	15		
GOBP_PARAXIAL_MESODERM_DEVELOPMENT	17		Rejected!	
GOBP_PARAXIAL_MESODERM_MORPHOGENESIS	10		Rejected!	
GOBP_PARAXIAL_MESODERM_FORMATION	7		Rejected!	
GOBP_LATERAL_MESODERM_DEVELOPMENT	14		Rejected!	
GOBP_MESENDODERM_DEVELOPMENT	9		Rejected!	
GOBP_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	31		Rejected!	
GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_ENDOSOMAL_LUMEN_ACIDIFICATION	5		Rejected!	
GOBP_CELL_MATURATION	182	81		
GOBP_OOGENESIS	101	53		
GOBP_REPLICATION_FORK_PROTECTION	9		Rejected!	
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	48	27		
GOBP_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT	15		Rejected!	
GOBP_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	22		Rejected!	
GOBP_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	19		Rejected!	
GOBP_SYNAPTIC_VESICLE_TRANSPORT	40	29		
GOBP_MAINTENANCE_OF_ANIMAL_ORGAN_IDENTITY	5		Rejected!	
GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	26		Rejected!	
GOBP_RHYTHMIC_PROCESS	298	162		
GOBP_BLOOD_VESSEL_MORPHOGENESIS	701	388		
GOBP_SPERMATID_DIFFERENTIATION	182	81		
GOBP_POSITIVE_REGULATION_OF_BEHAVIOR	25		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	61	36		
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	91	55		
GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT	17		Rejected!	
GOBP_LYMPH_NODE_DEVELOPMENT	18		Rejected!	
GOBP_SPLEEN_DEVELOPMENT	34	21		
GOBP_MUCOSA_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT	7		Rejected!	
GOBP_THYMUS_DEVELOPMENT	45	30		
GOBP_BONE_MARROW_DEVELOPMENT	9		Rejected!	
GOBP_RESPONSE_TO_STEROID_HORMONE	330	194		
GOBP_DIGESTIVE_TRACT_MORPHOGENESIS	49	27		
GOBP_REGULATION_OF_PINOCYTOSIS	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PINOCYTOSIS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PINOCYTOSIS	5		Rejected!	
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	17		Rejected!	
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	294	171		
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS	10		Rejected!	
GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	33	19		
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	451	267		
GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_DEVELOPMENT	17		Rejected!	
GOBP_NOTOCHORD_MORPHOGENESIS	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	1664		Rejected!	
GOBP_DEVELOPMENTAL_CELL_GROWTH	227	133		
GOBP_DEVELOPMENTAL_GROWTH	639	390		
GOBP_EYE_MORPHOGENESIS	154	92		
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	122	73		
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	26	17		
GOBP_EMBRYONIC_MORPHOGENESIS	607	369		
GOBP_MYOBLAST_FATE_COMMITMENT	5		Rejected!	
GOBP_SKELETAL_MUSCLE_TISSUE_GROWTH	9		Rejected!	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	5		Rejected!	
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	46	22		
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	12		Rejected!	
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH	329	192		
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	169	94		
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	111	69		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	19		Rejected!	
GOBP_MUSCLE_ORGAN_MORPHOGENESIS	81	42		
GOBP_ANIMAL_ORGAN_FORMATION	65	42		
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	1209		Rejected!	
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION	173	91		
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	95	57		
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	73	30		
GOBP_NEURON_FATE_COMMITMENT	63	30		
GOBP_NEURON_FATE_DETERMINATION	8		Rejected!	
GOBP_NEURON_FATE_SPECIFICATION	30		Rejected!	
GOBP_NEURON_DEVELOPMENT	1098		Rejected!	
GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	555	342		
GOBP_COLLATERAL_SPROUTING	25		Rejected!	
GOBP_COLLATERAL_SPROUTING_IN_ABSENCE_OF_INJURY	5		Rejected!	
GOBP_REGULATION_OF_COLLATERAL_SPROUTING	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COLLATERAL_SPROUTING	10		Rejected!	
GOBP_AXON_EXTENSION	121	80		
GOBP_RESPONSE_TO_AXON_INJURY	83	48		
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	46	27		
GOBP_EMBRYONIC_NEUROCRANIUM_MORPHOGENESIS	9		Rejected!	
GOBP_EMBRYONIC_VISCEROCRANIUM_MORPHOGENESIS	10		Rejected!	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	94	58		
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	227	143		
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	127	76		
GOBP_ASTROCYTE_DIFFERENTIATION	79	45		
GOBP_OLIGODENDROCYTE_DIFFERENTIATION	94	53		
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	31	17		
GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	15		Rejected!	
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	40	21		
GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	12		Rejected!	
GOBP_TISSUE_MORPHOGENESIS	625	395		
GOBP_EPIDERMIS_MORPHOGENESIS	34	19		
GOBP_GLAND_DEVELOPMENT	432	257		
GOBP_SEBACEOUS_GLAND_DEVELOPMENT	10		Rejected!	
GOBP_APPENDAGE_DEVELOPMENT	177	114		
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	234	131		
GOBP_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT	9		Rejected!	
GOBP_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	24		Rejected!	
GOBP_SEMICIRCULAR_CANAL_MORPHOGENESIS	7		Rejected!	
GOBP_PIGMENT_GRANULE_ORGANIZATION	29	17		
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	153	98		
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	10		Rejected!	
GOBP_PIGMENT_GRANULE_MATURATION	10		Rejected!	
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	246	160		
GOBP_TISSUE_REMODELING	175	101		
GOBP_MAINTENANCE_OF_PRESYNAPTIC_ACTIVE_ZONE_STRUCTURE	6		Rejected!	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	17		Rejected!	
GOBP_PRONEPHROS_DEVELOPMENT	9		Rejected!	
GOBP_ANIMAL_ORGAN_MATURATION	32		Rejected!	
GOBP_GENITALIA_DEVELOPMENT	46	26		
GOBP_DENDRITE_MORPHOGENESIS	139	95		
GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS	64	41		
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_MATURATION	5		Rejected!	
GOBP_HAIR_FOLLICLE_MATURATION	15		Rejected!	
GOBP_ERYTHROCYTE_DEVELOPMENT	37	18		
GOBP_OTOLITH_DEVELOPMENT	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	27	20		
GOBP_ARTERY_MORPHOGENESIS	79	44		
GOBP_VENOUS_BLOOD_VESSEL_MORPHOGENESIS	9		Rejected!	
GOBP_FOREBRAIN_MORPHOGENESIS	12		Rejected!	
GOBP_BRAIN_MORPHOGENESIS	36	21		
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	64	36		
GOBP_FORMATION_OF_ANATOMICAL_BOUNDARY	5		Rejected!	
GOBP_LEUKEMIA_INHIBITORY_FACTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_STEM_CELL_DIFFERENTIATION	217	132		
GOBP_STEM_CELL_FATE_COMMITMENT	8		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	524	286		
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	283	161		
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE	28		Rejected!	
GOBP_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE	17		Rejected!	
GOBP_CHEMICAL_HOMEOSTASIS	1208		Rejected!	
GOBP_SENSORY_SYSTEM_DEVELOPMENT	388	215		
GOBP_PERIPHERAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	13		Rejected!	
GOBP_CHROMOSOME_LOCALIZATION	85	52		
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS	21		Rejected!	
GOBP_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_CATECHOLAMINE_SECRETION	57	23		
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	66	34		
GOBP_ARACHIDONIC_ACID_SECRETION	31		Rejected!	
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	23	16		
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	35	22		
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	9		Rejected!	
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	18		Rejected!	
GOBP_HOMOCYSTEINE_METABOLIC_PROCESS	13		Rejected!	
GOBP_EPITHELIAL_CELL_PROLIFERATION	451	233		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	209	106		
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	163	73		
GOBP_REGULATION_OF_MRNA_PROCESSING	139	76		
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING	32	16		
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	29	17		
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	27	22		
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	74	48		
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	42	26		
GOBP_REGULATION_OF_PROTEIN_SECRETION	252	142		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	68	35		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	128	77		
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE	397	186		
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	182	74		
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	145	75		
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	261	138		
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	190	93		
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	58	34		
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_PHAGOCYTOSIS	100	53		
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	22		Rejected!	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	71	36		
GOBP_REGULATION_OF_NEUROGENESIS	361	223		
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	222	145		
GOBP_REGULATION_OF_AXONOGENESIS	154	101		
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	64	41		
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	77	52		
GOBP_REGULATION_OF_DENDRITE_DEVELOPMENT	98	55		
GOBP_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	35	24		
GOBP_REGULATION_OF_IMMUNE_RESPONSE	887	430		
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	179	86		
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	584	256		
GOBP_RNA_DESTABILIZATION	93	53		
GOBP_REGULATION_OF_VIRAL_PROCESS	159	98		
GOBP_REGULATION_OF_BEHAVIOR	70	30		
GOBP_REGULATION_OF_INSULIN_SECRETION	147	86		
GOBP_ACTIVATED_T_CELL_PROLIFERATION	50	28		
GOBP_ION_HOMEOSTASIS	792	412		
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	17		Rejected!	
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	213	131		
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	71	39		
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	161	80		
GOBP_SYNAPSE_ORGANIZATION	418	266		
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	73	39		
GOBP_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_COAGULATION	71	38		
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	52	26		
GOBP_POSITIVE_REGULATION_OF_COAGULATION	24		Rejected!	
GOBP_PROTEIN_STABILIZATION	191	115		
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	90	23		
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	107	37		
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	53		Rejected!	
GOBP_PROGESTERONE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	75	35		
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	21		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	34		Rejected!	
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	237	83		
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	127	69		
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	124	22		
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	66	33		
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	24		Rejected!	
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	44	27		
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	33	19		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	25	17		
GOBP_POSITIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	16		Rejected!	
GOBP_REGULATION_OF_T_CELL_ACTIVATION	342	182		
GOBP_REGULATION_OF_B_CELL_ACTIVATION	193	70		
GOBP_REGULATION_OF_CELL_ACTIVATION	674	333		
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	216	111		
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	429	196		
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	35		Rejected!	
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	145	45		
GOBP_WHITE_FAT_CELL_DIFFERENTIATION	16		Rejected!	
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	49	28		
GOBP_NERVOUS_SYSTEM_PROCESS	1510	496		
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	385	199		
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	56	22		
GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT	7		Rejected!	
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE	17		Rejected!	
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	49	23		
GOBP_ENDOCRINE_PROCESS	85	41		
GOBP_COGNITION	306	171		
GOBP_INTESTINAL_ABSORPTION	41	17		
GOBP_LEUKOCYTE_MIGRATION	385	192		
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	33		Rejected!	
GOBP_DIAPEDESIS	7		Rejected!	
GOBP_NEUROMUSCULAR_PROCESS	152	73		
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	547	42		
GOBP_SENSORY_PERCEPTION_OF_TASTE	65		Rejected!	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND	15		Rejected!	
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	48		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_BITTER_TASTE	45		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_SOUR_TASTE	5		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_SWEET_TASTE	6		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_UMAMI_TASTE	6		Rejected!	
GOBP_POSITIVE_CHEMOTAXIS	64	37		
GOBP_NEGATIVE_CHEMOTAXIS	47	37		
GOBP_REGULATION_OF_CHEMOTAXIS	225	136		
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	140	80		
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	69	45		
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	26	17		
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS	14		Rejected!	
GOBP_PIGMENT_CELL_DIFFERENTIATION	36	21		
GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	26		Rejected!	
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	220	73		
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	177	85		
GOBP_THERMOCEPTION	7		Rejected!	
GOBP_EQUILIBRIOCEPTION	7		Rejected!	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	19		Rejected!	
GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	21		Rejected!	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	16		Rejected!	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	14		Rejected!	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	33	17		
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	51	24		
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	61	30		
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	26		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	28		Rejected!	
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	42	24		
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	22	16		
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	12		Rejected!	
GOBP_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	7		Rejected!	
GOBP_MICROTUBULE_SEVERING	11		Rejected!	
GOBP_ACTIN_FILAMENT_SEVERING	16		Rejected!	
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	26		Rejected!	
GOBP_CHIASMA_ASSEMBLY	7		Rejected!	
GOBP_MRNA_TRANSPORT	125	72		
GOBP_RRNA_TRANSPORT	5		Rejected!	
GOBP_SNRNA_TRANSPORT	6		Rejected!	
GOBP_TRNA_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	24	18		
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	8		Rejected!	
GOBP_REGULATION_OF_SECRETION	609	323		
GOBP_POSITIVE_REGULATION_OF_SECRETION	300	168		
GOBP_NEGATIVE_REGULATION_OF_SECRETION	167	84		
GOBP_REGULATION_OF_TRANSPORT	1749		Rejected!	
GOBP_POSITIVE_REGULATION_OF_TRANSPORT	891		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	466	243		
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	406	225		
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	123	69		
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	231	127		
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	61	32		
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	300	208		
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	70	48		
GOBP_NEGATIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	57	40		
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	34	23		
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	451	252		
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	264	164		
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	154	92		
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	957	495		
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	1320		Rejected!	
GOBP_REGULATION_OF_HELICASE_ACTIVITY	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HELICASE_ACTIVITY	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HELICASE_ACTIVITY	5		Rejected!	
GOBP_REGULATION_OF_BINDING	367	235		
GOBP_POSITIVE_REGULATION_OF_BINDING	171	114		
GOBP_NEGATIVE_REGULATION_OF_BINDING	166	101		
GOBP_REGULATION_OF_DNA_BINDING	121	77		
